Student_ID,CGPA,IQ,Communication_Skills,Aptitude_Score,Technical_Skills,Internship,Projects,Backlogs,Attendance,Placement
4136,9.77,108,10,63,5,Yes,5,1,66,Yes
2152,9.4,89,10,94,2,No,3,2,62,Yes
1327,8.15,115,7,69,7,Yes,1,0,80,Yes
1206,6.74,112,3,47,6,No,2,2,71,No
4728,6.61,99,3,89,9,No,0,2,91,No
4423,9.65,93,6,97,2,Yes,5,4,78,Yes
4881,8.75,135,4,69,5,Yes,3,0,94,Yes
2290,7.06,131,7,86,10,No,2,3,95,Yes
475,7.42,133,5,78,3,Yes,4,4,62,Yes
1480,5.77,120,3,47,3,Yes,4,0,99,Yes
4924,9.29,106,3,78,6,Yes,0,5,70,No
1053,6.1,90,9,73,5,No,1,2,60,No
570,5.63,97,6,95,4,Yes,5,4,68,No
106,9.62,112,10,94,6,Yes,3,3,66,Yes
2202,5.86,112,8,73,3,No,0,4,94,No
3751,7.85,129,4,77,4,Yes,2,0,73,Yes
254,8.91,114,9,45,7,No,3,4,75,Yes
1972,6.82,85,3,72,10,No,5,3,84,No
1423,7.81,142,7,54,10,Yes,5,4,98,Yes
1287,8.21,88,6,92,10,Yes,2,0,71,Yes
2502,8.02,125,4,70,5,No,1,4,97,No
2503,6.29,129,6,56,2,No,0,4,82,No
2535,8.84,88,8,72,7,Yes,2,1,60,Yes
2196,7.66,138,7,83,9,Yes,2,5,99,Yes
4707,8.99,119,9,61,4,No,5,5,82,No
4359,7.53,102,8,44,7,No,6,0,90,Yes
2306,6.58,98,7,49,2,Yes,2,5,60,No
4328,6.59,86,4,79,6,No,3,3,96,No
1764,5.13,97,9,52,4,No,1,1,98,No
4550,5.17,83,4,54,6,No,0,2,62,No
1313,6.66,92,9,91,2,Yes,1,4,92,No
4493,8.17,88,4,56,9,Yes,2,5,85,Yes
4489,5.6,107,6,94,3,No,4,5,65,No
4420,9.55,82,7,84,10,No,4,5,86,Yes
3635,8.46,129,6,51,6,No,2,0,62,Yes
3883,5.51,109,5,94,4,No,2,0,70,No
4684,5.83,122,6,68,3,Yes,5,4,93,No
3497,8.04,83,3,86,7,No,1,3,86,No
3284,6.99,130,6,47,8,No,6,3,99,Yes
391,6.59,113,7,69,3,No,6,5,97,No
3343,6.04,139,7,70,9,No,4,2,60,Yes
2441,6.99,139,5,83,8,No,3,4,64,No
4710,6.65,143,8,76,4,Yes,5,0,82,Yes
1683,7.46,131,6,50,5,No,3,4,64,Yes
7,7.18,126,5,63,7,Yes,2,5,64,No
2298,5.01,82,3,75,10,Yes,6,2,85,Yes
463,5.67,100,5,76,4,No,3,2,62,No
4992,7.54,101,4,56,3,No,0,0,89,No
661,9.41,85,6,84,4,Yes,5,0,79,Yes
4656,5.59,95,7,45,10,Yes,5,0,78,Yes
3212,5.34,139,6,69,3,Yes,0,1,64,Yes
185,5.13,127,10,91,10,Yes,0,0,79,Yes
3474,6.02,101,10,85,7,No,5,3,96,Yes
3221,5.33,105,4,56,7,No,3,2,80,No
1202,8.62,123,7,91,5,No,2,5,99,Yes
519,7.57,142,10,59,2,No,6,2,98,Yes
2984,9.02,112,10,86,10,Yes,2,3,79,Yes
274,6.45,112,5,85,8,No,0,3,98,No
4845,5.09,134,8,59,9,Yes,2,3,76,No
1689,8.92,99,7,61,8,No,4,2,64,Yes
1424,6.16,143,9,66,2,No,6,2,77,Yes
3748,7.53,124,10,69,9,No,6,0,65,Yes
2165,5.83,117,5,42,8,Yes,2,5,76,No
1284,5.14,99,5,95,4,Yes,6,0,63,Yes
3301,6.87,125,10,98,2,No,0,2,70,No
1768,5.46,96,9,89,2,No,1,0,93,Yes
3975,6.05,127,6,42,2,Yes,0,0,87,No
3922,8.85,134,3,41,9,Yes,3,0,77,Yes
4577,9.77,107,10,56,6,No,4,2,82,Yes
828,5.03,123,6,91,10,No,1,2,79,No
2169,9.17,133,10,65,6,No,0,4,67,Yes
2309,6.28,82,5,85,10,No,5,4,69,Yes
1056,5.13,134,8,43,3,No,0,3,98,No
2724,5.74,134,3,64,3,No,3,2,86,No
3136,8.96,109,9,43,9,No,6,2,78,Yes
981,8.08,145,6,41,9,Yes,5,0,97,Yes
4061,8.82,142,3,64,7,Yes,0,2,88,No
3811,8.16,131,6,90,7,No,4,3,86,Yes
4126,6.98,124,9,70,5,No,2,3,89,No
3796,9.26,110,7,51,10,Yes,5,0,68,Yes
2341,6.75,81,4,44,5,No,2,1,81,No
721,5.38,94,4,41,9,No,0,1,66,No
469,7.89,95,6,66,7,No,3,5,90,No
1859,9.11,106,8,75,6,Yes,0,3,89,Yes
2093,9.7,107,5,49,4,No,4,0,100,Yes
3081,6.34,143,4,56,8,No,1,0,64,No
1778,8.24,138,4,96,10,Yes,4,2,97,Yes
4106,6.54,110,3,41,6,Yes,2,1,79,Yes
127,8.04,121,9,78,10,Yes,4,4,87,Yes
2958,7.75,132,3,82,8,Yes,4,2,74,Yes
4508,6.28,99,9,65,10,Yes,1,5,98,No
3607,8.4,119,6,90,8,Yes,4,0,65,Yes
1987,6.51,95,10,71,9,Yes,0,5,68,No
652,6.28,122,9,76,2,No,6,3,90,No
235,7.01,82,6,53,3,Yes,0,3,98,No
1405,9.67,114,5,60,8,Yes,1,4,62,Yes
289,6.72,81,10,48,5,No,4,4,91,No
2842,7.76,126,6,70,6,No,5,2,91,Yes
2509,6.34,82,10,74,10,Yes,3,2,70,Yes
4709,5.07,145,8,84,7,Yes,6,4,94,Yes
199,5.04,93,9,48,6,No,6,3,83,No
1813,8.52,102,4,76,4,Yes,3,3,98,Yes
2763,5.26,133,5,88,9,No,5,3,71,Yes
2095,8.92,103,5,86,7,Yes,3,1,99,Yes
1643,6.22,106,3,44,4,No,2,5,90,No
4182,7.29,111,6,74,7,Yes,3,3,78,Yes
775,6.96,98,3,58,6,Yes,3,1,83,Yes
1098,5.92,130,3,91,8,Yes,5,3,71,Yes
2186,8.23,145,6,62,4,No,4,5,64,No
3352,8.32,131,10,95,3,Yes,0,3,89,Yes
4944,7.56,110,3,100,5,Yes,6,3,68,Yes
4462,6.57,137,5,44,5,Yes,1,4,67,No
694,5.11,109,8,66,7,No,6,2,91,Yes
1628,8.41,111,5,80,2,Yes,3,1,60,Yes
43,5.55,113,5,77,6,Yes,4,3,82,Yes
4110,8.35,87,7,82,3,No,5,0,100,Yes
3210,5.67,130,8,93,10,No,6,2,79,Yes
1095,6.68,139,9,98,8,Yes,2,1,92,Yes
2808,6.39,144,6,62,9,No,4,1,66,Yes
1448,7.74,145,9,49,10,No,4,2,60,Yes
3300,6.47,122,10,66,4,Yes,2,2,66,No
4861,7.6,86,6,75,10,Yes,0,5,87,Yes
249,8.52,125,5,48,10,No,4,5,63,Yes
709,8.41,97,6,51,8,Yes,3,0,79,Yes
3180,9.51,120,3,58,4,Yes,4,4,84,Yes
2468,7.03,94,9,94,3,Yes,3,3,85,No
1180,9.61,92,6,42,4,No,2,3,96,Yes
162,6.37,100,7,68,10,Yes,3,0,74,Yes
2127,5.21,115,9,94,6,Yes,0,1,99,No
3007,9.5,125,10,48,4,No,3,0,72,Yes
1450,6.19,102,5,41,9,No,2,0,66,Yes
4146,6.65,123,3,89,2,No,4,0,83,Yes
3342,8.95,134,7,68,4,No,2,2,71,Yes
224,5.77,144,7,84,3,No,2,2,99,No
702,5.12,108,10,62,3,Yes,4,5,72,No
690,7.56,117,10,79,7,No,5,0,72,Yes
665,5.81,127,5,68,5,No,0,1,66,No
4469,9.65,86,6,47,9,No,0,5,64,Yes
1877,5.43,82,9,80,10,Yes,2,0,96,Yes
3971,5.22,115,7,52,8,Yes,1,3,77,No
3836,7.19,100,3,57,10,No,0,2,83,No
1437,5.43,131,7,49,7,No,3,1,84,No
4064,9.78,145,6,80,4,Yes,1,0,95,Yes
1740,7.88,80,7,96,5,Yes,5,2,65,Yes
4885,7.79,141,6,75,8,No,0,1,74,Yes
4354,6.88,138,10,84,2,Yes,2,4,97,Yes
4792,8.52,137,3,89,8,No,1,5,100,No
4774,5.39,134,9,46,3,No,3,5,69,No
3875,9.15,128,3,77,3,Yes,0,2,61,Yes
429,5.96,117,8,98,4,No,5,1,92,Yes
4279,6.79,131,10,96,6,Yes,1,1,81,Yes
3309,7.95,118,7,60,9,No,5,5,76,Yes
2794,9.52,80,10,48,2,No,6,1,95,Yes
2074,8.29,95,10,100,10,No,1,1,67,Yes
3792,6.43,89,5,69,4,No,4,0,75,No
3570,8.57,84,3,73,7,No,4,4,79,Yes
3138,6.04,81,9,43,3,No,2,3,98,No
1963,5.26,106,8,84,3,No,4,1,88,Yes
2140,6.03,81,6,41,5,Yes,3,3,88,No
1017,6.35,94,7,84,5,No,3,1,90,Yes
1728,9.02,136,7,60,6,No,5,0,72,Yes
2277,7.15,101,3,99,4,No,0,4,81,No
4275,6.07,101,9,98,3,No,5,0,83,Yes
3637,5.97,117,9,69,6,No,2,5,85,No
1124,6.55,135,6,50,3,Yes,6,2,94,Yes
2839,7.88,99,5,50,5,No,3,4,73,Yes
3957,7.37,120,7,44,6,No,0,1,78,No
1478,5.27,128,5,100,6,No,1,1,100,No
598,7.64,80,4,83,7,Yes,5,4,99,Yes
3247,5.02,109,6,56,4,No,6,0,94,Yes
3124,6.56,136,9,88,6,No,2,2,61,Yes
1726,8.67,107,4,49,8,Yes,1,5,70,No
4289,9.29,145,4,71,5,Yes,0,4,61,No
4099,5.67,134,3,64,9,Yes,0,2,100,Yes
4378,6.44,124,8,68,3,Yes,6,5,99,Yes
588,7.83,140,10,66,9,Yes,4,0,75,No
667,7.85,116,9,84,9,No,1,1,100,Yes
2467,7.48,123,5,81,9,No,0,0,86,Yes
3173,5.25,99,5,97,6,No,3,2,64,No
18,7.28,101,7,73,8,No,4,5,72,Yes
3691,6.98,137,9,65,5,No,2,1,60,Yes
3349,9.8,127,4,49,9,No,1,0,71,Yes
1956,7.95,142,4,68,9,No,3,1,75,Yes
4028,6.23,134,6,94,8,No,0,4,98,No
3577,5.71,94,9,99,10,Yes,0,1,91,Yes
2654,9.39,97,5,58,3,Yes,6,1,61,Yes
2113,6.48,135,10,65,6,No,4,3,79,Yes
1255,8.56,99,4,87,8,Yes,4,2,80,Yes
2288,6.44,83,5,57,7,No,2,4,94,No
4109,5.21,109,9,71,4,No,2,0,68,Yes
2205,9.61,127,3,43,2,Yes,5,2,84,Yes
1498,8.68,126,10,77,4,Yes,0,3,96,Yes
3986,6.06,142,5,51,10,Yes,0,4,72,No
2688,5.4,83,3,94,6,No,1,0,69,No
1344,7.91,83,10,70,2,Yes,3,5,62,No
3229,7.12,131,10,78,6,No,3,5,100,Yes
1770,8.58,92,5,89,5,Yes,2,2,63,Yes
2414,6.72,104,5,89,7,No,5,3,68,No
3323,9.68,113,8,76,6,No,6,3,67,Yes
2530,6.08,91,4,75,2,No,0,5,95,No
646,8.06,95,4,94,4,Yes,6,5,96,Yes
457,7.72,120,9,50,2,Yes,6,1,87,Yes
2034,6.15,102,3,96,4,No,2,4,71,No
1319,6.41,133,3,68,7,Yes,0,4,67,No
2645,5.55,138,10,77,7,Yes,1,5,60,No
1334,5.76,131,9,62,5,Yes,4,2,80,No
813,6.71,100,5,92,10,Yes,0,2,87,No
309,8.47,99,9,79,9,No,0,0,68,Yes
1007,6.04,119,3,99,9,No,6,3,63,Yes
65,9.46,128,9,100,5,Yes,5,5,75,Yes
4735,9.22,134,4,94,9,Yes,5,0,69,Yes
3808,7.19,109,4,73,7,No,0,0,87,Yes
1218,7.52,136,8,57,5,No,2,1,81,No
3582,5.89,121,6,60,3,Yes,3,4,95,No
4205,8.26,109,4,43,3,Yes,1,3,87,No
1578,7.18,123,6,78,9,Yes,2,4,88,No
4829,9.55,92,6,54,4,Yes,3,3,72,No
2491,5.88,123,6,41,9,No,3,4,66,No
3640,8.02,135,3,70,10,Yes,6,4,80,Yes
1886,6.06,116,3,55,2,Yes,4,2,85,Yes
4536,7.0,143,3,81,8,Yes,1,0,66,Yes
3997,6.21,135,9,65,3,Yes,0,2,98,Yes
2355,6.1,98,4,63,3,Yes,5,2,95,Yes
1238,6.51,84,9,46,10,Yes,6,4,100,No
1226,9.31,123,4,86,2,Yes,2,3,86,Yes
3200,6.14,145,10,48,6,Yes,3,1,60,Yes
4173,7.27,124,7,75,3,No,0,1,74,No
2385,6.07,84,9,88,7,Yes,1,2,99,Yes
920,8.43,107,10,84,2,No,6,4,66,Yes
1929,7.72,131,4,70,9,No,5,0,93,Yes
1619,9.36,91,9,56,7,Yes,2,2,90,Yes
85,7.37,90,3,96,8,No,4,2,61,No
3339,8.79,98,3,65,5,Yes,5,5,93,Yes
3354,7.78,136,9,68,4,No,2,3,65,Yes
3035,6.83,86,7,67,2,No,6,5,92,Yes
674,8.59,121,6,89,3,Yes,0,1,86,Yes
187,7.16,124,5,96,10,No,1,1,87,Yes
1434,5.49,91,9,60,9,No,6,3,72,No
4919,8.8,113,9,90,2,Yes,1,2,71,Yes
3251,5.39,91,6,40,2,No,4,4,68,No
2940,5.9,132,6,52,6,No,4,4,74,Yes
3724,7.27,87,5,69,7,Yes,0,2,87,Yes
4744,8.65,129,5,80,6,No,4,2,60,Yes
1089,9.57,81,8,92,7,Yes,2,4,67,Yes
3148,6.13,135,10,70,4,No,2,2,72,Yes
620,6.95,93,9,60,9,No,0,0,73,Yes
4832,7.48,126,10,57,5,Yes,0,4,80,Yes
4002,6.9,104,7,70,8,No,6,1,73,Yes
1215,5.72,83,4,78,5,No,4,5,92,No
1703,8.77,127,8,66,8,No,5,2,88,Yes
3265,8.17,87,9,84,4,No,4,3,99,No
2066,6.15,127,10,94,6,Yes,5,4,92,Yes
784,7.37,98,4,62,3,Yes,2,1,70,Yes
4284,5.1,88,10,67,4,Yes,2,3,65,No
3669,5.65,112,7,66,6,Yes,2,0,88,Yes
3537,9.7,132,4,80,2,Yes,6,2,67,Yes
1580,6.32,129,3,56,3,No,3,1,88,No
4208,6.5,134,4,42,8,No,6,3,62,Yes
4761,9.14,99,6,41,10,No,3,4,93,Yes
3449,7.11,119,9,66,6,No,5,3,77,No
4055,8.89,113,8,100,3,No,1,2,90,Yes
2396,8.82,84,6,94,8,No,6,4,95,Yes
3270,6.66,98,7,86,9,Yes,0,0,64,Yes
625,6.53,128,9,64,8,No,5,1,90,Yes
3395,9.53,135,7,48,9,No,5,3,94,Yes
1366,5.52,109,6,59,10,Yes,6,4,90,No
2895,5.65,131,9,99,9,No,0,2,83,Yes
3004,7.0,144,5,49,3,No,3,2,100,No
3816,8.87,134,6,65,7,No,0,2,61,No
2221,8.06,126,7,78,3,Yes,3,2,77,Yes
2182,9.48,109,5,94,10,No,1,4,99,Yes
3408,7.95,120,7,50,8,Yes,3,3,61,Yes
1001,5.37,110,4,50,2,Yes,2,4,91,No
4580,9.46,140,5,73,4,No,4,2,92,Yes
3927,7.59,143,7,44,6,Yes,4,2,74,Yes
1085,8.33,129,3,75,5,Yes,5,4,99,No
355,5.43,122,10,40,6,Yes,5,0,82,Yes
3585,7.55,143,7,60,10,Yes,5,5,68,No
3779,6.1,129,9,98,2,No,6,4,81,Yes
4054,7.98,143,8,88,3,Yes,6,0,63,Yes
1268,6.21,139,6,99,7,No,5,1,70,Yes
4175,7.85,97,3,95,5,Yes,1,4,88,No
2919,9.37,123,4,68,6,Yes,4,5,71,Yes
459,8.1,90,7,94,4,No,1,2,100,No
3216,6.46,142,9,75,10,No,1,2,64,Yes
9,6.56,87,6,92,2,No,3,2,64,No
2167,5.19,114,6,85,4,Yes,5,0,71,Yes
1205,8.28,115,4,55,10,Yes,4,3,62,Yes
3282,8.39,104,7,83,4,No,5,2,72,Yes
4659,6.84,113,10,54,10,No,4,1,62,Yes
3773,9.6,93,4,72,10,No,4,3,99,Yes
2512,7.42,144,3,88,8,No,4,5,98,Yes
3987,8.63,119,6,78,4,Yes,5,2,62,Yes
4524,9.11,84,10,90,5,No,2,5,90,No
1542,7.0,130,5,75,3,No,3,1,67,Yes
2431,5.22,115,9,91,3,No,6,2,66,Yes
2586,7.45,81,8,71,5,No,5,0,81,Yes
716,6.52,118,7,83,7,Yes,4,2,69,No
444,7.48,127,10,71,2,Yes,5,1,80,Yes
2939,8.81,119,5,57,4,Yes,3,3,71,Yes
3833,5.41,128,4,85,10,No,4,4,97,No
4552,6.72,112,3,43,2,Yes,2,0,61,No
2059,8.55,121,7,83,4,Yes,4,4,100,Yes
2063,6.25,105,3,91,5,Yes,5,2,93,Yes
192,8.68,133,3,71,10,Yes,2,3,75,Yes
2097,6.17,94,3,57,8,No,3,2,66,Yes
425,7.66,135,10,99,10,No,1,5,97,Yes
1073,7.77,125,4,44,4,No,3,2,90,Yes
1644,6.05,101,10,47,3,No,6,2,99,Yes
2695,8.14,117,4,47,4,No,3,5,79,No
1390,9.16,106,9,43,9,Yes,1,1,84,Yes
182,9.79,105,4,48,3,No,5,3,65,Yes
1681,8.87,112,3,98,3,No,1,1,81,No
3501,8.33,119,5,81,5,Yes,0,1,88,No
2428,8.09,113,7,85,3,No,2,1,72,Yes
788,9.56,121,5,53,2,No,2,2,63,Yes
2629,5.47,118,7,82,9,Yes,0,5,97,No
1351,5.13,107,7,49,2,Yes,5,4,93,No
1491,8.2,114,5,81,8,No,6,1,69,Yes
4475,8.81,117,8,69,6,Yes,6,0,98,Yes
4818,5.35,94,10,90,2,Yes,5,1,68,Yes
1601,8.21,104,5,91,6,Yes,5,2,94,Yes
4836,8.49,117,9,95,6,No,0,0,92,Yes
4582,8.89,83,5,89,9,Yes,2,2,94,Yes
4865,8.09,111,4,89,7,No,2,3,91,No
4431,8.27,144,5,78,8,No,2,5,83,No
2432,7.12,91,10,79,5,Yes,5,1,62,Yes
59,8.83,101,10,98,4,No,4,0,85,Yes
523,7.17,142,6,60,2,Yes,4,0,71,Yes
1901,7.76,120,6,82,3,Yes,1,0,76,Yes
2986,6.08,144,10,81,5,No,0,4,86,No
4850,7.16,103,5,74,2,No,2,2,64,No
3851,5.39,82,4,72,9,No,0,1,75,No
4375,5.36,125,10,68,5,No,3,3,61,No
2275,9.27,107,5,66,3,Yes,6,4,63,No
2602,9.22,85,10,87,5,No,0,2,97,No
123,8.79,110,8,41,4,Yes,1,5,86,No
1002,5.05,134,5,70,9,No,5,4,67,No
1374,7.91,128,3,46,2,No,2,4,83,No
917,8.4,97,8,82,9,No,0,0,95,Yes
827,6.25,144,8,47,2,No,0,3,79,No
527,8.43,129,10,55,2,Yes,5,0,93,Yes
2423,5.65,118,10,45,3,No,1,3,60,No
2002,8.52,145,5,70,5,No,6,4,65,No
1547,5.73,80,7,57,10,Yes,3,1,72,Yes
2945,8.87,134,7,60,5,Yes,0,3,85,Yes
3633,6.93,104,5,86,3,Yes,4,3,79,Yes
1137,5.52,86,6,47,5,Yes,0,4,77,No
3662,7.15,125,10,88,9,No,1,4,93,Yes
3615,9.64,119,7,51,5,Yes,2,3,99,No
279,9.79,141,4,58,8,No,0,0,69,Yes
3482,6.16,122,4,50,3,No,5,4,61,No
883,5.93,126,3,41,5,Yes,1,1,76,No
738,5.15,135,4,64,9,Yes,3,3,89,No
2927,5.65,141,6,85,6,No,5,1,79,No
4333,6.91,92,3,82,10,Yes,5,2,100,Yes
3553,7.79,97,3,67,4,Yes,6,2,81,Yes
295,5.67,106,6,91,2,No,4,2,98,No
505,8.46,142,7,56,10,No,0,3,66,Yes
1660,9.47,119,8,53,5,No,5,1,62,Yes
2120,9.67,113,7,87,5,Yes,2,0,79,Yes
1718,9.29,91,8,99,5,No,0,2,98,Yes
4733,9.77,92,8,81,7,No,1,1,64,Yes
3721,8.84,102,9,67,8,Yes,6,0,71,Yes
1183,8.76,118,4,47,9,Yes,4,4,81,No
3202,6.4,120,5,79,6,No,1,0,91,Yes
3756,6.47,110,8,64,9,No,1,2,69,Yes
548,6.03,120,3,89,6,No,4,4,96,Yes
2757,5.45,115,3,92,8,No,1,5,87,No
4,5.75,123,4,45,8,Yes,6,2,98,No
979,5.57,130,10,59,4,No,3,5,65,No
1144,8.53,137,10,87,7,No,2,5,91,Yes
4773,7.99,134,3,80,8,No,4,0,78,Yes
1878,9.71,99,7,64,4,Yes,6,4,72,Yes
1574,8.18,81,7,61,8,Yes,2,3,99,Yes
3506,7.35,108,10,79,4,Yes,0,2,73,Yes
2609,5.69,109,6,57,10,No,6,3,79,Yes
4212,6.06,98,4,67,7,Yes,1,5,77,No
836,7.33,98,5,90,8,Yes,2,2,73,No
3147,6.66,90,6,84,3,Yes,5,4,90,Yes
3255,5.66,89,5,96,4,Yes,1,0,93,Yes
2893,7.96,124,8,64,3,No,3,3,91,No
3115,5.98,132,5,64,5,No,4,1,88,No
3019,7.83,95,7,69,2,No,1,2,88,No
3415,7.74,127,3,97,7,Yes,5,1,100,Yes
198,6.16,125,3,43,6,No,6,5,90,No
612,5.41,130,5,85,9,No,2,2,72,Yes
3220,8.58,86,9,69,3,Yes,6,4,89,Yes
2525,7.82,95,5,43,5,No,1,2,68,No
4497,6.23,104,6,46,8,No,2,4,80,No
1803,9.15,117,3,92,3,Yes,2,0,75,Yes
1141,9.32,98,3,82,9,Yes,0,1,76,No
1022,8.17,121,6,58,9,Yes,4,0,87,Yes
2476,8.62,136,8,89,6,No,1,3,77,Yes
4386,5.65,109,6,100,2,No,6,3,81,No
2440,5.25,128,4,74,9,No,6,2,86,No
1819,7.95,115,9,89,3,No,0,5,100,No
3790,9.35,100,3,46,9,Yes,0,1,63,Yes
498,6.51,115,10,51,10,Yes,1,4,68,No
2944,5.78,127,7,96,9,No,6,0,75,Yes
4953,8.91,105,6,54,5,No,3,4,79,Yes
3696,7.14,91,7,99,6,Yes,4,1,96,Yes
4388,6.9,100,5,86,3,No,0,4,91,No
3587,5.49,97,9,48,3,No,0,3,78,No
3797,8.49,112,9,51,8,No,0,5,75,Yes
4005,6.04,104,6,92,8,No,5,1,64,Yes
1571,7.18,104,3,97,10,No,3,1,64,Yes
63,5.96,82,5,55,4,No,0,4,73,No
3674,6.19,140,3,41,9,Yes,2,2,83,Yes
714,7.21,97,8,50,2,Yes,3,5,82,No
753,6.97,88,6,94,8,Yes,2,5,70,No
1223,8.04,105,5,96,9,Yes,0,3,76,Yes
3902,5.81,115,4,100,5,No,0,3,92,No
809,5.1,116,6,70,7,Yes,4,1,97,Yes
2106,8.44,131,10,74,9,Yes,4,4,90,Yes
3456,8.61,109,10,68,3,No,6,0,72,Yes
1928,5.6,92,9,60,2,No,5,2,77,No
1189,7.38,108,8,67,9,Yes,6,1,61,Yes
3130,7.77,119,7,47,8,Yes,1,1,94,Yes
1971,5.56,103,6,51,2,Yes,5,4,84,No
4248,6.19,88,4,42,6,No,2,3,95,No
1447,8.38,97,9,53,9,Yes,5,5,79,Yes
717,7.49,127,10,66,7,No,1,0,73,Yes
1883,7.31,86,9,47,7,No,3,1,95,Yes
1300,7.09,131,10,93,5,Yes,2,4,81,Yes
1676,8.15,81,9,45,7,No,3,0,66,Yes
987,8.16,111,7,42,10,No,2,5,94,No
3886,6.81,144,4,47,2,Yes,1,5,68,No
141,9.0,125,4,65,2,Yes,3,0,80,Yes
3353,8.48,87,10,92,6,Yes,1,1,87,Yes
1924,6.9,99,10,78,3,Yes,4,0,65,Yes
4159,8.29,121,3,59,2,No,6,2,84,No
1112,8.81,119,5,90,5,No,3,3,88,Yes
378,5.14,104,6,93,2,Yes,3,0,83,Yes
1800,9.08,101,4,45,4,Yes,0,1,87,No
2767,5.66,94,7,84,2,No,1,1,99,No
1637,5.8,92,5,87,10,Yes,0,4,73,No
4772,7.37,91,4,79,4,Yes,6,4,98,No
3295,9.72,115,3,55,2,Yes,2,4,92,No
500,8.35,138,8,84,2,Yes,1,3,97,No
2067,8.87,135,6,97,6,Yes,1,2,78,Yes
4371,7.77,98,5,90,8,No,1,4,67,Yes
1280,6.03,104,9,63,4,No,0,1,88,No
145,9.35,124,8,86,4,Yes,1,2,72,Yes
3432,7.7,106,4,68,4,Yes,3,5,85,No
1145,7.2,125,7,85,7,No,6,5,98,Yes
3083,7.6,129,3,52,2,No,6,3,78,No
2335,5.57,131,3,59,10,Yes,6,1,91,Yes
367,9.04,133,10,76,5,No,0,3,62,Yes
4293,8.05,93,6,44,3,Yes,3,4,79,No
4977,5.76,120,9,80,9,Yes,1,1,88,No
1675,6.02,116,4,94,5,No,3,4,81,No
2430,7.29,133,3,67,5,No,4,2,71,Yes
3564,9.75,128,8,77,2,Yes,6,5,84,Yes
967,5.56,127,5,94,7,No,4,5,60,No
2226,9.71,134,3,72,9,No,1,4,64,Yes
3272,8.13,135,4,46,4,Yes,4,2,70,No
2599,5.73,101,6,70,2,Yes,6,3,80,Yes
4789,5.95,108,8,41,2,Yes,2,5,80,No
238,6.32,102,9,75,9,Yes,2,5,84,Yes
3671,7.44,89,3,72,4,No,3,3,81,No
3714,8.57,144,4,87,9,Yes,2,1,68,Yes
2334,5.77,127,7,52,6,Yes,5,1,75,Yes
1019,5.92,98,9,41,5,Yes,0,3,86,No
2346,6.09,137,9,75,3,No,0,1,78,No
4736,5.1,82,3,50,9,No,2,5,99,No
3974,7.44,144,10,98,10,Yes,3,0,63,Yes
4918,5.41,107,6,88,8,No,3,2,89,No
1146,6.3,82,5,66,5,No,1,2,91,No
2818,7.55,85,5,73,5,Yes,2,0,81,Yes
640,6.91,118,10,87,10,Yes,5,5,84,Yes
306,7.85,136,3,40,7,No,6,3,68,Yes
4694,9.45,132,6,55,4,No,6,4,98,Yes
4265,7.23,98,10,89,2,Yes,1,3,96,Yes
2954,6.96,109,10,61,6,Yes,6,5,76,Yes
4422,7.78,137,6,44,9,No,4,4,67,Yes
1454,5.28,127,4,50,2,No,4,0,60,No
4013,9.76,81,6,58,3,Yes,1,1,67,Yes
4782,8.61,140,3,74,7,No,6,5,70,Yes
1496,9.37,132,5,75,10,No,5,2,75,Yes
890,8.61,145,8,71,10,No,2,5,83,Yes
4474,6.41,99,6,46,2,Yes,0,5,88,No
3978,8.86,107,6,51,6,No,2,5,86,Yes
1481,8.48,121,8,42,4,No,5,1,60,Yes
1427,9.02,128,9,42,3,No,6,5,66,Yes
1514,8.05,117,9,72,6,Yes,2,2,75,Yes
654,9.49,125,8,83,6,Yes,5,5,65,Yes
1501,7.83,101,8,94,6,Yes,2,4,61,Yes
3407,7.89,125,10,98,9,Yes,5,3,70,Yes
3373,7.48,141,4,85,4,No,6,2,90,Yes
631,5.38,115,10,73,3,No,4,0,75,Yes
1235,7.5,138,7,98,3,No,6,0,88,Yes
4384,5.54,109,9,60,10,Yes,0,2,96,No
3828,8.65,116,10,95,2,Yes,1,0,77,Yes
3989,8.2,122,6,78,2,No,3,4,73,Yes
1579,6.97,81,5,77,2,No,3,0,92,No
4368,8.95,142,10,91,6,Yes,3,0,97,Yes
1804,8.27,93,9,70,10,Yes,1,3,91,Yes
3952,8.46,96,3,52,10,No,3,1,66,No
786,9.26,83,7,83,3,Yes,4,0,80,Yes
3853,6.48,128,9,89,10,No,4,3,76,Yes
4740,9.44,143,7,83,8,No,1,3,92,Yes
3061,5.6,124,8,76,7,No,4,5,73,No
3963,6.49,93,7,69,3,Yes,3,3,87,No
1104,7.78,93,4,69,3,Yes,2,2,71,No
567,6.13,144,7,91,2,No,3,0,95,Yes
3514,6.49,140,9,50,4,Yes,2,4,85,No
1662,8.3,110,10,67,8,Yes,5,5,95,Yes
1165,7.5,111,6,46,9,Yes,4,3,85,No
1021,6.29,115,8,85,8,Yes,0,1,62,No
2418,5.91,112,5,81,2,Yes,1,1,75,Yes
2819,9.53,103,3,79,5,Yes,2,5,74,Yes
1612,5.8,102,6,57,3,Yes,5,2,87,No
4544,9.74,84,8,70,10,No,4,0,74,Yes
569,8.3,133,6,76,4,Yes,2,4,81,Yes
2038,5.51,94,9,53,10,Yes,4,4,65,Yes
